ROUTE_CODE,BUS_DUTY_NO,DIRECTION,SCHEDULE_TIME,SCHEDULE_TYPE
513,1,forward,810,saturday
513,1,backward,830,saturday
513,1,forward,850,saturday
513,1,backward,910,saturday
513,1,forward,930,saturday
513,1,backward,950,saturday
513,1,forward,1010,saturday
513,1,backward,1030,saturday
513,1,forward,1050,saturday
513,1,backward,1110,saturday
513,1,forward,1130,saturday
513,1,backward,1150,saturday
513,1,forward,1210,saturday
513,1,backward,1230,saturday
513,1,forward,1250,saturday
513,1,backward,1310,saturday
513,1,forward,1330,saturday
513,1,backward,1350,saturday
513,1,forward,1410,saturday
513,1,backward,1430,saturday
513,1,forward,1450,saturday
513,1,backward,1510,saturday
513,1,forward,1530,saturday
513,1,backward,1550,saturday
513,1,forward,1610,saturday
513,1,backward,1630,saturday
513,1,forward,1650,saturday
513,1,backward,1710,saturday
513,1,forward,1730,saturday
513,1,backward,1750,saturday
513,1,forward,1810,saturday
513,1,backward,1830,saturday
521,1,forward,438,saturday
521,1,backward,500,saturday
521,1,forward,530,saturday
521,1,backward,555,saturday
521,1,forward,618,saturday
521,1,backward,645,saturday
521,1,forward,708,saturday
521,1,backward,735,saturday
521,1,forward,800,saturday
521,1,backward,825,saturday
521,1,forward,850,saturday
521,1,backward,915,saturday
521,1,forward,940,saturday
521,1,backward,1005,saturday
521,1,forward,1030,saturday
521,1,backward,1055,saturday
521,1,forward,1120,saturday
521,1,backward,1148,saturday
521,1,forward,1213,saturday
521,1,backward,1243,saturday
521,1,forward,1310,saturday
521,1,backward,1338,saturday
521,1,forward,1410,saturday
521,1,backward,1435,saturday
521,1,forward,1505,saturday
521,1,backward,1530,saturday
521,1,forward,1555,saturday
521,1,backward,1620,saturday
521,1,forward,1645,saturday
521,1,backward,1710,saturday
521,1,forward,1735,saturday
521,1,backward,1800,saturday
521,1,forward,1825,saturday
521,1,backward,1850,saturday
521,1,forward,1915,saturday
521,1,backward,1940,saturday
521,1,forward,2005,saturday
521,1,backward,2030,saturday
521,1,forward,2055,saturday
521,1,backward,2120,saturday
521,1,forward,2145,saturday
521,1,backward,2210,saturday
521,1,forward,2235,saturday
521,2,forward,505,saturday
521,2,backward,530,saturday
521,2,forward,555,saturday
521,2,backward,620,saturday
521,2,forward,640,saturday
521,2,backward,710,saturday
521,2,forward,735,saturday
521,2,backward,800,saturday
521,2,forward,825,saturday
521,2,backward,850,saturday
521,2,forward,915,saturday
521,2,backward,940,saturday
521,2,forward,1005,saturday
521,2,backward,1030,saturday
521,2,forward,1055,saturday
521,2,backward,1120,saturday
521,2,forward,1145,saturday
521,2,backward,1215,saturday
521,2,forward,1240,saturday
521,2,backward,1310,saturday
521,2,forward,1340,saturday
521,2,backward,1405,saturday
521,2,forward,1440,saturday
521,2,backward,1505,saturday
521,2,forward,1530,saturday
521,2,backward,1555,saturday
521,2,forward,1620,saturday
521,2,backward,1645,saturday
521,2,forward,1710,saturday
521,2,backward,1735,saturday
521,2,forward,1800,saturday
521,2,backward,1825,saturday
521,2,forward,1850,saturday
521,2,backward,1915,saturday
521,2,forward,1940,saturday
521,2,backward,2005,saturday
521,2,forward,2030,saturday
521,2,backward,2055,saturday
521,2,forward,2120,saturday
521,2,backward,2145,saturday
521,2,forward,2210,saturday
521,2,backward,2235,saturday
521,2,forward,2300,saturday
531,1,backward,420,saturday
531,1,forward,500,saturday
531,1,backward,530,saturday
531,1,forward,600,saturday
531,1,backward,635,saturday
531,1,forward,705,saturday
531,1,backward,740,saturday
531,1,forward,810,saturday
531,1,backward,845,saturday
531,1,forward,915,saturday
531,1,backward,950,saturday
531,1,forward,1020,saturday
531,1,backward,1055,saturday
531,1,forward,1125,saturday
531,1,backward,1200,saturday
531,1,forward,1230,saturday
531,1,backward,1305,saturday
531,1,forward,1335,saturday
531,1,backward,1410,saturday
531,1,forward,1440,saturday
531,1,backward,1515,saturday
531,1,forward,1546,saturday
531,1,backward,1621,saturday
531,1,forward,1657,saturday
531,1,backward,1729,saturday
531,1,forward,1800,saturday
531,1,backward,1830,saturday
531,1,forward,1900,saturday
531,1,backward,1930,saturday
531,1,forward,2000,saturday
531,1,backward,2030,saturday
531,1,forward,2100,saturday
531,1,backward,2130,saturday
531,1,forward,2200,saturday
531,1,backward,2230,saturday
531,1,forward,2300,saturday
531,2,backward,500,saturday
531,2,forward,530,saturday
531,2,backward,602,saturday
531,2,forward,633,saturday
531,2,backward,708,saturday
531,2,forward,738,saturday
531,2,backward,813,saturday
531,2,forward,843,saturday
531,2,backward,918,saturday
531,2,forward,948,saturday
531,2,backward,1023,saturday
531,2,forward,1053,saturday
531,2,backward,1128,saturday
531,2,forward,1158,saturday
531,2,backward,1233,saturday
531,2,forward,1303,saturday
531,2,backward,1338,saturday
531,2,forward,1408,saturday
531,2,backward,1443,saturday
531,2,forward,1513,saturday
531,2,backward,1548,saturday
531,2,forward,1621,saturday
531,2,backward,1655,saturday
531,2,forward,1730,saturday
531,2,backward,1800,saturday
531,2,forward,1830,saturday
531,2,backward,1900,saturday
531,2,forward,1930,saturday
531,2,backward,2000,saturday
531,2,forward,2030,saturday
531,2,backward,2100,saturday
531,2,forward,2130,saturday
532,1,backward,440,saturday
532,1,forward,515,saturday
532,1,backward,546,saturday
532,1,forward,616,saturday
532,1,backward,651,saturday
532,1,forward,721,saturday
532,1,backward,756,saturday
532,1,forward,826,saturday
532,1,backward,901,saturday
532,1,forward,931,saturday
532,1,backward,1006,saturday
532,1,forward,1036,saturday
532,1,backward,1111,saturday
532,1,forward,1141,saturday
532,1,backward,1216,saturday
532,1,forward,1246,saturday
532,1,backward,1321,saturday
532,1,forward,1351,saturday
532,1,backward,1426,saturday
532,1,forward,1456,saturday
532,1,backward,1531,saturday
532,1,forward,1603,saturday
532,1,backward,1638,saturday
532,1,forward,1715,saturday
532,1,backward,1745,saturday
532,1,forward,1815,saturday
532,1,backward,1845,saturday
532,1,forward,1915,saturday
532,1,backward,1945,saturday
532,1,forward,2015,saturday
532,1,backward,2045,saturday
532,1,forward,2115,saturday
532,1,backward,2145,saturday
532,1,forward,2230,saturday
532,1,backward,2300,saturday
532,1,forward,2330,saturday
532,2,forward,435,saturday
532,2,backward,515,saturday
532,2,forward,545,saturday
532,2,backward,618,saturday
532,2,forward,649,saturday
532,2,backward,724,saturday
532,2,forward,754,saturday
532,2,backward,829,saturday
532,2,forward,859,saturday
532,2,backward,934,saturday
532,2,forward,1004,saturday
532,2,backward,1039,saturday
532,2,forward,1109,saturday
532,2,backward,1144,saturday
532,2,forward,1214,saturday
532,2,backward,1249,saturday
532,2,forward,1319,saturday
532,2,backward,1354,saturday
532,2,forward,1424,saturday
532,2,backward,1459,saturday
532,2,forward,1529,saturday
532,2,backward,1604,saturday
532,2,forward,1639,saturday
532,2,backward,1712,saturday
532,2,forward,1745,saturday
532,2,backward,1815,saturday
532,2,forward,1845,saturday
532,2,backward,1915,saturday
532,2,forward,1945,saturday
532,2,backward,2015,saturday
532,2,forward,2045,saturday
532,2,backward,2115,saturday
533,1,forward,720,saturday
533,1,backward,745,saturday
533,1,forward,810,saturday
533,1,backward,835,saturday
533,1,forward,900,saturday
533,1,backward,925,saturday
533,1,forward,950,saturday
533,1,backward,1015,saturday
533,1,forward,1040,saturday
533,1,backward,1105,saturday
533,1,forward,1130,saturday
533,1,backward,1155,saturday
533,1,forward,1220,saturday
533,1,backward,1245,saturday
533,1,forward,1310,saturday
533,1,backward,1335,saturday
533,1,forward,1400,saturday
533,1,backward,1425,saturday
533,1,forward,1450,saturday
533,1,backward,1515,saturday
533,1,forward,1540,saturday
533,1,backward,1605,saturday
533,1,forward,1630,saturday
533,1,backward,1655,saturday
533,1,forward,1720,saturday
533,1,backward,1745,saturday
533,1,forward,1810,saturday
533,1,backward,1835,saturday
533,1,forward,1900,saturday
533,1,backward,1925,saturday
533,2,forward,835,saturday
533,2,backward,900,saturday
533,2,forward,925,saturday
533,2,backward,950,saturday
533,2,forward,1015,saturday
533,2,backward,1040,saturday
533,2,forward,1105,saturday
533,2,backward,1130,saturday
533,2,forward,1155,saturday
533,2,backward,1220,saturday
533,2,forward,1245,saturday
533,2,backward,1310,saturday
533,2,forward,1335,saturday
533,2,backward,1400,saturday
534,1,backward,415,saturday
534,1,forward,520,saturday
534,1,backward,610,saturday
534,1,forward,700,saturday
534,1,backward,750,saturday
534,1,forward,842,saturday
534,1,backward,934,saturday
534,1,forward,1026,saturday
534,1,backward,1118,saturday
534,1,forward,1210,saturday
534,1,backward,1302,saturday
534,1,forward,1354,saturday
534,1,backward,1446,saturday
534,1,forward,1538,saturday
534,1,backward,1630,saturday
534,1,forward,1720,saturday
534,1,backward,1810,saturday
534,1,forward,1900,saturday
534,1,backward,1950,saturday
534,1,forward,2040,saturday
534,1,backward,2130,saturday
534,1,forward,2225,saturday
534,1,backward,2315,saturday
534,2,forward,430,saturday
534,2,backward,520,saturday
534,2,forward,610,saturday
534,2,backward,700,saturday
534,2,forward,750,saturday
534,2,backward,842,saturday
534,2,forward,934,saturday
534,2,backward,1026,saturday
534,2,forward,1118,saturday
534,2,backward,1210,saturday
534,2,forward,1302,saturday
534,2,backward,1354,saturday
534,2,forward,1446,saturday
534,2,backward,1538,saturday
534,2,forward,1630,saturday
534,2,backward,1720,saturday
534,2,forward,1810,saturday
534,2,backward,1900,saturday
534,2,forward,1950,saturday
534,2,backward,2040,saturday
534,2,forward,2130,saturday
534,2,backward,2220,saturday
534,2,forward,2320,saturday
551,1,forward,400,saturday
551,1,backward,515,saturday
551,1,forward,638,saturday
551,1,backward,758,saturday
551,1,forward,918,saturday
551,1,backward,1038,saturday
551,1,forward,1158,saturday
551,1,backward,1318,saturday
551,1,forward,1438,saturday
551,1,backward,1558,saturday
551,1,forward,1718,saturday
551,1,backward,1838,saturday
551,1,forward,1958,saturday
551,1,backward,2118,saturday
551,1,forward,2240,saturday
551,1,backward,2,saturday
551,2,forward,427,saturday
551,2,backward,545,saturday
551,2,forward,705,saturday
551,2,backward,825,saturday
551,2,forward,945,saturday
551,2,backward,1105,saturday
551,2,forward,1225,saturday
551,2,backward,1345,saturday
551,2,forward,1505,saturday
551,2,backward,1625,saturday
551,2,forward,1745,saturday
551,2,backward,1905,saturday
551,2,forward,2025,saturday
551,2,backward,2145,saturday
551,2,forward,2315,saturday
551,3,forward,453,saturday
551,3,backward,612,saturday
551,3,forward,732,saturday
551,3,backward,852,saturday
551,3,forward,1012,saturday
551,3,backward,1132,saturday
551,3,forward,1252,saturday
551,3,backward,1412,saturday
551,3,forward,1532,saturday
551,3,backward,1652,saturday
551,3,forward,1812,saturday
551,3,backward,1932,saturday
551,3,forward,2052,saturday
551,3,backward,2212,saturday
551,4,forward,519,saturday
551,4,backward,638,saturday
551,4,forward,758,saturday
551,4,backward,918,saturday
551,4,forward,1038,saturday
551,4,backward,1158,saturday
551,4,forward,1318,saturday
551,4,backward,1438,saturday
551,4,forward,1558,saturday
551,4,backward,1718,saturday
551,4,forward,1838,saturday
551,4,backward,1958,saturday
551,4,forward,2118,saturday
551,4,backward,2238,saturday
551,5,backward,430,saturday
551,5,forward,545,saturday
551,5,backward,705,saturday
551,5,forward,825,saturday
551,5,backward,945,saturday
551,5,forward,1105,saturday
551,5,backward,1225,saturday
551,5,forward,1345,saturday
551,5,backward,1505,saturday
551,5,forward,1625,saturday
551,5,backward,1745,saturday
551,5,forward,1905,saturday
551,5,backward,2025,saturday
551,5,forward,2145,saturday
551,5,backward,2310,saturday
551,6,forward,612,saturday
551,6,backward,732,saturday
551,6,forward,852,saturday
551,6,backward,1012,saturday
551,6,forward,1132,saturday
551,6,backward,1252,saturday
551,6,forward,1412,saturday
551,6,backward,1532,saturday
551,6,forward,1652,saturday
551,6,backward,1812,saturday
551,6,forward,1932,saturday
551,6,backward,2052,saturday
551,6,forward,2212,saturday
553,1,forward,525,saturday
553,1,backward,610,saturday
553,1,forward,656,saturday
553,1,backward,742,saturday
553,1,forward,828,saturday
553,1,backward,915,saturday
553,1,forward,1002,saturday
553,1,backward,1049,saturday
553,1,forward,1136,saturday
553,1,backward,1223,saturday
553,1,forward,1310,saturday
553,1,backward,1357,saturday
553,1,forward,1444,saturday
553,1,backward,1531,saturday
553,1,forward,1618,saturday
553,1,backward,1705,saturday
553,1,forward,1752,saturday
553,1,backward,1839,saturday
553,1,forward,1926,saturday
553,1,backward,2013,saturday
601,1,forward,400,saturday
601,1,backward,450,saturday
601,1,forward,545,saturday
601,1,backward,634,saturday
601,1,forward,730,saturday
601,1,backward,820,saturday
601,1,forward,915,saturday
601,1,backward,1005,saturday
601,1,forward,1100,saturday
601,1,backward,1150,saturday
601,1,forward,1245,saturday
601,1,backward,1335,saturday
601,1,forward,1430,saturday
601,1,backward,1520,saturday
601,1,forward,1615,saturday
601,1,backward,1705,saturday
601,1,forward,1800,saturday
601,1,backward,1853,saturday
601,1,forward,1951,saturday
601,1,backward,2040,saturday
601,1,forward,2132,saturday
601,1,backward,2227,saturday
601,1,forward,2318,saturday
601,2,forward,559,saturday
601,2,backward,648,saturday
601,2,forward,744,saturday
601,2,backward,834,saturday
601,2,forward,929,saturday
601,2,backward,1019,saturday
601,2,forward,1114,saturday
601,2,backward,1204,saturday
601,2,forward,1259,saturday
601,2,backward,1349,saturday
601,2,forward,1444,saturday
601,2,backward,1534,saturday
601,2,forward,1629,saturday
601,2,backward,1719,saturday
601,2,forward,1814,saturday
601,2,backward,1908,saturday
601,3,backward,515,saturday
601,3,forward,612,saturday
601,3,backward,702,saturday
601,3,forward,757,saturday
601,3,backward,847,saturday
601,3,forward,942,saturday
601,3,backward,1032,saturday
601,3,forward,1127,saturday
601,3,backward,1217,saturday
601,3,forward,1312,saturday
601,3,backward,1402,saturday
601,3,forward,1457,saturday
601,3,backward,1547,saturday
601,3,forward,1642,saturday
601,3,backward,1732,saturday
601,3,forward,1828,saturday
601,3,backward,1924,saturday
601,3,forward,2016,saturday
601,3,backward,2106,saturday
601,3,forward,2158,saturday
601,3,backward,2300,saturday
601,3,forward,2345,saturday
601,4,forward,435,saturday
601,4,backward,531,saturday
601,4,forward,625,saturday
601,4,backward,715,saturday
601,4,forward,810,saturday
601,4,backward,900,saturday
601,4,forward,955,saturday
601,4,backward,1045,saturday
601,4,forward,1140,saturday
601,4,backward,1230,saturday
601,4,forward,1325,saturday
601,4,backward,1415,saturday
601,4,forward,1510,saturday
601,4,backward,1600,saturday
601,4,forward,1655,saturday
601,4,backward,1745,saturday
601,4,forward,1842,saturday
601,4,backward,1941,saturday
601,4,forward,2041,saturday
601,4,backward,2133,saturday
601,4,forward,2224,saturday
601,5,backward,547,saturday
601,5,forward,638,saturday
601,5,backward,728,saturday
601,5,forward,823,saturday
601,5,backward,913,saturday
601,5,forward,1008,saturday
601,5,backward,1058,saturday
601,5,forward,1153,saturday
601,5,backward,1243,saturday
601,5,forward,1338,saturday
601,5,backward,1428,saturday
601,5,forward,1523,saturday
601,5,backward,1613,saturday
601,5,forward,1708,saturday
601,5,backward,1758,saturday
601,5,forward,1856,saturday
601,6,forward,651,saturday
601,6,backward,741,saturday
601,6,forward,836,saturday
601,6,backward,926,saturday
601,6,forward,1021,saturday
601,6,backward,1111,saturday
601,6,forward,1206,saturday
601,6,backward,1256,saturday
601,6,forward,1351,saturday
601,6,backward,1441,saturday
601,6,forward,1536,saturday
601,6,backward,1626,saturday
601,6,forward,1721,saturday
601,6,backward,1811,saturday
601,6,forward,1911,saturday
601,6,backward,1958,saturday
601,7,backward,420,saturday
601,7,forward,510,saturday
601,7,backward,603,saturday
601,7,forward,704,saturday
601,7,backward,754,saturday
601,7,forward,849,saturday
601,7,backward,939,saturday
601,7,forward,1034,saturday
601,7,backward,1124,saturday
601,7,forward,1219,saturday
601,7,backward,1309,saturday
